patient_id,x0,x1,x2,x3
504,0.3892647,0.4084652,-2.0934448,1.1559303
505,0.44484267,0.73857236,-0.76989245,-0.9647483
506,0.6867604,0.7237991,-0.64055854,-0.9833063
507,-0.8812,0.4620417,-0.46191806,0.4660522
508,2.2433212,0.23809694,1.7431654,2.0188224
509,-0.47391266,0.9962457,0.66267294,-0.23801985
510,1.6246321,0.799482,0.69812083,0.7484751
511,2.4833202,-0.7294662,0.9307698,-0.18273695
512,-1.747329,0.12400997,-1.6719501,-1.8160573
513,0.9883076,0.4556904,0.15118363,-0.5856655
514,-0.66302127,-1.734263,0.079335175,-1.3806452
515,-1.2080524,-1.3059821,0.09888982,0.09723434
516,-0.18775676,0.28917307,-1.8119437,0.29588458
517,1.0483776,-1.2274101,-0.5717694,-0.2790109
518,-0.98647225,0.45370868,0.05646038,-0.7287562
519,-2.2516463,-0.19059728,-0.48174584,-1.5449853
520,-1.3580662,-0.66221786,0.028341094,-2.033837
521,1.1243625,-0.06542846,0.6753927,0.15153356
522,-1.9881035,0.24543469,-0.32631928,0.0026736665
523,0.23775966,-0.6025817,0.61666316,2.2900085
524,-0.9468213,0.12215838,0.25045565,-0.37589312
525,-0.6863908,0.81974375,0.3927587,-1.9200917
526,-0.07745168,1.9498678,-0.38847363,-2.4144661
527,-0.61043423,0.097981684,0.6193883,1.350848
528,-1.5475905,-0.9192681,0.08830767,-0.16161151
529,0.8184099,0.6787696,1.7151915,0.9292641
530,-1.3303369,1.0900661,1.2507303,-1.0387646
531,-0.9453445,0.5402415,-0.66459495,-1.9152056
532,1.6894581,0.49440858,-0.97044075,-0.33711538
533,0.35425857,0.96708375,0.10430597,-0.68919015
534,-1.7131497,1.3504322,0.5670306,-0.25731435
535,-0.79082626,-0.58021617,-1.0761285,1.0710909
536,-0.588675,-1.9782858,-0.45648968,0.22057621
537,0.23049548,-0.9893481,-2.1107206,-0.029688533
538,-1.5897912,-1.282176,-0.3414834,-0.12778202
539,-1.4894156,0.54288805,0.6225415,0.53047943
540,0.9719327,-0.3176346,0.37050343,0.82001877
541,0.69310457,1.0860438,0.35428676,-0.5612948
542,0.6887987,0.88407284,-0.37058273,-0.18170805
543,-2.4079523,-0.4101797,0.10992787,1.9479024
544,1.0002193,-1.8262593,-1.0207593,0.25849777
545,-0.3713775,0.7277907,1.0100954,0.31227034
546,-0.34372213,-0.53300244,0.5379834,-1.2278532
547,-1.4949577,0.9683457,-0.0876439,0.9816461
548,1.5800891,0.31953833,1.1158501,1.0789866
549,-1.235796,-1.4832606,2.3010983,0.41932827
550,-0.46250972,-1.3022282,-1.4628351,-0.43581358
551,-0.9138832,0.4547595,0.3810591,-1.8900206
552,-1.6891043,-0.8503117,-1.6528172,1.2764211
553,0.8857017,-1.1033762,0.59016454,0.3861177
554,0.823153,-1.169001,-0.6561295,0.72312546
555,-0.8827594,0.015382556,0.6565199,-1.188307
556,-0.2710439,1.1363187,-0.6106762,-2.2363234
557,-0.18021865,0.3022517,-1.1256315,-0.091774024
558,1.4703332,-1.2939992,-0.22994775,-0.39834672
559,1.468024,-0.2762557,0.3233109,1.7047237
560,-2.0989714,1.1137464,0.027253168,0.70126784
561,1.3751795,-0.17973416,-1.3303323,-3.0187223
562,-0.80007476,-2.3377092,0.5287961,-0.6962657
563,-1.3470439,-0.47456157,-0.5881006,0.23952459
564,-0.034947734,-0.7432023,-0.3226778,-0.05498611
565,-1.188154,1.1058519,0.1894296,-0.022691216
566,-0.7124764,0.6734835,1.5957373,-0.5763743
567,-0.24281865,1.6609172,-1.2933923,2.147656
568,-2.6702015,-0.5810647,-1.0779064,-0.26992595
569,1.3263413,0.7842411,0.4942612,-2.5342658
570,-2.0184522,0.5180281,0.37777823,0.5280842
571,0.5157259,-0.7218638,-0.84116083,2.0787408
572,-0.15781727,0.31320623,-0.5195566,-0.1424754
573,0.33580655,1.0747275,0.8450329,-1.1529946
574,0.9990462,-0.5740629,-0.5320308,-1.6931533
575,-2.146912,3.7999077,0.2648331,0.67561626
576,0.13600422,-1.2656214,1.0824492,-1.1644658
577,0.26809144,0.37802428,-1.6492095,-0.08610573
578,0.51075655,-0.027554162,0.105634846,1.4704978
579,-2.2061944,-0.36118555,-1.6486337,0.5644926
580,1.3524436,-1.779551,0.264165,-1.349342
581,-2.0249188,-1.3324383,-1.8801014,-0.9508002
582,-0.9742122,0.5607983,-1.233793,0.19598347
583,0.5838141,1.7410142,-1.1974686,0.05747171
584,0.2154439,0.37679806,0.5374904,-0.44617155
585,-1.0374182,-0.10364383,-0.60765326,0.71556574
586,-0.21667303,0.5683867,0.9178052,1.3610342
587,-0.9014611,0.9324946,-1.7308213,-1.3479987
588,0.38863543,-0.5037064,0.030171562,0.425873
589,1.1649086,0.24867727,-0.41098776,0.7353109
590,-0.09609134,1.4045637,0.063629694,-0.6967999
591,-0.32396767,1.6401745,1.6130474,1.3222426
592,1.0120138,-1.1207554,0.28584185,-0.95054203
593,-0.90107447,0.2842662,-1.4716734,-0.49238008
594,-1.1330334,-0.43636063,1.6805406,0.94060504
595,-0.461088,0.9263356,0.30448383,0.84627897
596,-0.30585474,-1.2957824,-0.39756632,0.06564193
597,0.45695108,-1.1273077,-0.07099922,0.89854515
598,0.55632716,-2.2587543,0.46336898,1.2983953
599,-0.24470586,0.9077294,-1.4852157,1.4693521
600,2.2021456,0.686853,-0.44242042,1.1675802
601,1.5765713,-1.1014862,-0.89583015,0.5606614
602,-0.82307476,1.3388929,0.76205146,1.5208584
603,-0.2214251,0.6963849,2.804433,0.57709455
604,-0.66521525,-0.8542535,2.340186,-1.210181
605,0.008202491,0.06942335,1.4564036,-0.9647282
606,1.0329021,-0.46233326,-0.06643436,0.012847556
607,-1.3192719,1.0429505,-0.8920643,0.35717404
608,-0.8326385,-0.113369696,0.599761,-0.39335495
609,0.7702185,1.1720746,0.010161132,-0.17928667
610,0.35926354,1.4014943,-0.8105736,0.6973501
611,-0.96518034,-0.30216327,0.65163445,0.38624
612,-0.3209118,-1.052274,-0.9413748,-0.7514428
613,-0.4850547,0.93956083,-0.31428224,-1.5521338
614,-0.17472237,1.1772754,2.0645683,-0.53716666
615,1.1492109,-0.0037370906,-0.93195987,0.14640029
616,0.6859662,-0.34475303,0.4601341,1.2032325
617,0.018012457,-0.8994253,0.690778,-0.40166387
618,-0.85842425,0.16977479,-0.29117137,0.50461525
619,-0.87716526,0.20857568,0.20113312,0.46379012
620,-0.1853978,2.214384,-2.803554,1.245198
621,-0.21994133,-0.4782184,-0.7369843,-2.6115432
622,-0.24171413,-1.7979478,-0.2703873,-0.7884947
623,1.2097553,2.0255787,0.9526635,0.078568906
624,-0.545862,0.41991454,2.3766878,-1.2359196
625,-1.696679,-1.0213839,0.33206,-0.36075482
626,0.89960164,2.2650967,0.49657947,-0.12890871
627,-0.4480727,-0.5148489,-0.54414564,0.46031934
628,0.042378854,0.21979675,1.1339768,1.6993057
629,-0.7278296,-0.46476442,-1.3443613,1.0207498
630,0.3553659,0.32240036,1.2866391,-2.2041237
631,1.2262869,-0.8078288,0.45934504,0.6454337
632,-0.50335884,0.60276794,-0.64133716,1.6233783
633,0.8475234,0.30179748,-0.7028096,-0.79118484
634,-0.43338096,1.8457707,-1.4658482,0.81152546
635,1.9508861,-2.8117893,2.602885,-0.12291792
636,-1.0916834,-0.77225316,-0.30107355,0.2261523
637,-1.7617532,-0.26523194,-0.34020117,0.52017194
638,0.09660569,-1.5915694,2.3074474,0.48440635
639,0.55265677,-0.7143347,-0.813679,-0.5425756
640,0.13200119,-0.42018268,0.19496244,1.1947161
641,0.03645803,1.6234674,-0.26695484,0.466877
642,0.83951,-0.38226208,-0.94018346,1.5472124
643,1.4184761,0.75591713,1.2271676,1.1839705
644,2.5799894,0.6067894,-0.3310161,0.9361358
645,0.36577204,0.70224345,0.42016152,-1.4766266
646,0.25353277,-0.52157956,-1.4963678,-0.0024325552
647,2.1393828,0.34485233,1.9274398,1.9824396
648,-1.7009486,-0.5935824,-0.25333208,-0.97186947
649,-1.0253481,-0.01928869,-0.06968711,1.6969594
650,-1.2689048,0.5301395,0.22314322,-0.34549034
651,-0.21577968,0.7266613,-0.045064416,0.8368223
652,-0.51168543,0.75619197,1.9016428,0.695693
653,-0.5743418,-0.19787179,-1.0380883,0.63671273
654,-0.24076422,0.5854721,-0.30289635,0.2023599
655,0.6789199,0.59198207,0.32652164,-1.4105779
656,0.8466811,-0.96354204,0.9553183,-1.8086203
657,-0.76355386,-0.5124707,-1.6314591,-0.3884381
658,0.9345876,0.7422242,0.8622134,0.55379534
659,0.9702359,-0.2756372,-0.5212906,0.017628388
660,-0.3768298,-1.2099495,0.78973955,-0.027999477
661,0.90612924,0.7713586,0.17200786,-0.50358224
662,-0.2646151,-0.50656587,0.7153415,0.6401414
663,1.1894784,-0.2025112,-0.12638618,-0.14225355
664,-0.18573521,0.6327956,-0.77997583,0.04506273
665,1.1958424,-0.27900863,2.3861837,1.4233909
666,-0.87123775,0.5947948,-0.026811618,-0.23588443
667,-0.60695463,-0.15783802,-0.89041555,-0.079034686
668,-0.033913642,-0.93739605,-0.5297054,-0.025711892
669,-1.542181,-1.8932899,2.419438,-1.1879095
670,-0.8554074,1.609514,1.7065071,-0.20719784
671,-0.17651382,-0.20245789,0.7695887,0.06460214
672,-0.33571044,0.96108353,0.82616884,-0.7784126
673,0.3163559,-0.4100562,-1.0662501,-0.7158401
674,0.44225582,1.1936148,0.12471468,1.3158125
675,0.7995173,-0.0114968885,-0.7109597,-0.10601431
676,-0.031082889,0.33122694,0.06304416,-2.0539958
677,-0.6883896,-0.35734844,-0.7582457,1.3171972
678,-0.85031587,0.97565496,-0.9288079,0.33328456
679,-0.35946617,1.2673833,-0.3269386,-0.12640798
680,-0.5703453,-0.08371479,0.5228186,-0.96749157
681,-0.61500317,-0.61241186,-0.45076042,-0.47549954
682,-0.6954385,-0.4613337,0.6095693,0.15924561
683,-0.44759798,0.3246114,-0.3636234,-1.4021641
684,0.1754533,1.5353041,0.83851373,-0.40977895
685,-1.2993399,1.0803915,-0.3360375,-0.14237112
686,0.05561511,-0.5605435,-0.78032357,0.7221024
687,0.22483139,0.23023081,-2.4526696,-2.0636532
688,1.6687492,-0.51010424,-0.12156757,0.33841166
689,0.349843,-0.5565188,0.21330078,1.332662
690,0.017502189,0.44640183,-0.10229094,-1.1551313
691,-1.0312752,0.7448389,0.25400984,0.06018898
692,0.6340451,0.30472064,-2.0947337,-0.35812506
693,-0.09557733,0.921982,0.40118647,-0.7644316
694,0.18013552,0.3102467,-0.3733682,0.45859662
695,-0.71717286,-0.20639946,-0.75621015,0.08697164
696,0.3982444,0.15608938,-0.049584158,-1.4297599
697,-0.3875976,1.4654789,-1.0590652,0.69094384
698,-1.0685164,0.33742148,-1.3553076,-0.72278243
699,-0.8773943,-0.28082085,-0.91595286,-0.78256184
700,-0.94480425,0.5097378,0.041018784,0.6486514
701,-1.0001549,1.3998581,1.890412,0.43024257
702,1.6532407,-0.4534022,-0.5917958,0.2134722
703,1.7537864,-0.2275335,-0.17247318,-0.8996865
704,-0.7667469,0.7293612,-3.1002078,0.34274963
705,-1.319684,-0.43998727,1.0617963,-1.2596345
706,-0.50275505,-0.9287029,-2.2800255,0.34687862
707,0.075443044,1.0893787,-0.92053246,-1.2157606
708,0.3137097,0.14174168,2.1701496,-0.62432957
709,2.1347387,0.34895772,-0.041578043,-0.55676866
710,-0.46450478,1.356866,-1.3816268,-1.5287566
711,-0.3044503,1.9949707,0.8935282,0.55222124
712,1.7548238,-0.2980116,-1.6828026,0.52646697
713,-0.22234777,-1.5535727,0.4183874,1.1385561
714,-1.2045395,-1.8016533,-0.34746706,-1.4765781
715,-0.4010716,-1.4820719,0.8311414,0.7297021
716,2.4235458,0.2907945,-0.7151752,0.9732757
717,1.6933895,1.3415202,1.4621825,-0.10451417
718,0.9764409,-0.69100875,1.9140581,0.9506661
719,0.37655678,0.64192575,-0.6327329,-0.30401212
720,0.49764138,0.24911329,1.8369416,-0.30662057
721,2.1424768,0.8403079,-2.0964653,0.5454595
722,-0.70418364,0.10819544,-0.086442925,0.45268378
723,1.1904277,-0.22372949,0.51357156,0.13529688
724,-0.47977456,0.40110794,-2.7049654,0.56189793
725,1.9726287,-1.1608999,-0.16130802,1.3772941
726,0.17022398,0.15628165,2.1695507,1.1986537
727,-0.5268107,-1.6642617,1.2355751,-0.60068816
728,-1.2078303,-1.0291206,0.9720948,-0.15457244
729,0.77607405,-0.38442695,-0.2733353,0.21198907
730,-1.1525968,-0.6833469,-0.7468937,-0.38465494
731,-0.8265196,-1.3852398,-1.3089656,0.1783474
732,-0.08202424,1.0914015,1.1164318,0.43684646
733,-0.36073074,1.805648,-0.06060957,-0.06463944
734,-0.53587496,-0.35491833,-1.0682849,0.041823506
735,-0.9476645,0.81311625,-1.6233151,0.04463358
736,-0.6381874,-0.7545623,-0.082154065,0.20859617
737,1.7471653,-1.0046588,-0.57295346,-0.017121108
738,-1.2089244,0.14864892,-0.4035826,-0.9613213
739,1.0662688,1.8602161,1.3647382,0.50516427
740,-1.0518185,-0.63008565,-0.085416764,-1.590235
741,-1.0859482,-0.07537061,0.25437003,0.950336
742,-0.39075714,-1.9077408,-0.9726179,1.269371
743,-1.3781222,0.9389538,0.14940333,1.0332179
744,-0.26038417,-0.6330292,-0.72287196,-1.2288672
745,0.33961964,1.968696,1.4754002,-0.04819576
746,-1.569938,0.6267851,0.93566,-0.64881915
747,-1.7105715,0.3715557,-2.3462973,0.6351944
748,-0.24395837,-0.58119017,-0.632347,0.9074478
749,2.054721,-0.14324617,-1.4532597,0.58821696
750,-0.9363231,0.41652673,1.4094478,0.6628298
751,0.7490282,0.076210216,1.0469036,2.3319228
752,0.42149618,-0.5949436,-2.926412,1.7215794
753,0.33148783,0.7755041,-1.6094168,0.003694035
754,0.15406501,1.1340849,-0.49163637,0.3151276
755,-0.23294462,-0.77610284,-0.59943,-0.7853104
756,-0.683296,0.047073446,0.8055787,0.27221704
757,0.5700178,0.77606833,1.0882233,0.23651344
758,-0.48187754,0.62653303,-0.3734808,-0.19302684
759,0.3454919,-0.9223024,1.4425124,0.047819633
760,1.5139048,0.41812167,-1.1435325,-0.43432802
761,1.2168636,-0.0032174212,0.20358865,-1.4170891
762,-1.1867433,1.240406,-0.916303,1.72364
763,1.0036153,-0.44583857,-1.0636163,1.6192337
764,-1.0346504,1.288405,1.9450742,0.67014873
765,1.0954423,-0.30689618,-0.76465565,-0.72655374
766,0.06426423,-2.080209,-0.91438645,0.89499694
767,-0.065329865,0.41158456,0.5168262,0.8675377
768,0.026730217,-0.27096957,-0.827313,-0.82636666
769,0.13840152,1.0973973,0.4696743,-1.0273554
770,-0.49125275,-0.5077512,-1.7243825,1.1698213
771,-0.8911766,-0.477723,-0.6283391,2.0227203
772,-0.4110806,-1.6509125,0.9241394,0.7862827
773,-1.5864432,0.24561472,0.13859324,-0.05807238
774,0.16471307,-0.23828402,-0.39802578,-1.7369149
775,-0.17457823,-0.57129425,0.17694134,0.2716243
776,0.11389908,-1.1760062,-0.008750088,1.0162231
777,-1.621775,-1.1685671,1.7621036,2.4053414
778,-1.7298957,-0.67973703,-0.38337502,-0.42597267
779,0.84810907,0.60710806,-1.6490477,0.37313473
780,2.0296235,-0.25525865,0.4290555,-0.47626206
781,-1.3134537,0.7216944,0.88583857,0.5354483
782,1.5766652,0.089419045,0.57157475,-1.2059331
783,-0.6561515,-0.04523729,0.010897345,-0.9873557
784,0.9342135,-1.5074419,0.3748267,0.08223562
785,1.8357489,1.3939118,-1.2408065,-1.1555123
786,1.1871725,-1.6642116,0.50966597,-0.84560263
787,-1.3368307,0.6711092,0.16957355,0.97722745
788,0.90760136,0.48472476,1.0629568,-0.8970858
789,-1.7358499,-0.8393124,-0.2644627,0.5288415
790,0.53930676,-0.88796234,-0.3618865,-0.051052097
791,0.09129339,-1.7075776,-1.1220229,-1.1443292
792,2.5507762,0.23505273,2.087116,-1.9596187
793,1.0052408,0.10232161,-0.18851927,-1.0987177
794,-0.056161307,-1.2753632,1.82075,-0.9678385
795,0.11858852,-0.68081,-1.1757345,-0.20706277
796,-0.04378092,-0.38394108,-0.0030415002,0.38257483
797,0.17780499,1.3205303,0.6110611,1.206042
798,0.90183586,-1.0504922,-0.20176814,-0.43351102
799,-2.6484578,-0.16023596,0.06089527,-1.3792012
800,-1.2886655,-0.6640222,0.46617654,0.47855824
801,1.1231872,-1.7845109,-0.7640927,-0.032435305
802,0.2505294,-0.52879083,-1.2211868,-1.4316318
803,0.675776,-0.9552384,0.7114622,-0.5138035
804,0.36805996,0.10083187,0.22843961,-0.49150655
805,1.0165564,0.46122396,-0.40574455,0.072577015
806,0.27031615,0.6824472,-0.09108359,0.9515247
807,0.7148171,-0.6698706,-0.3601471,-0.109365314
808,-0.9555647,-0.7069864,0.21711099,1.1768863
809,-2.5192127,0.6652347,0.15066768,-0.01564135
810,-0.21837512,1.2508391,-1.1456469,-0.27827904
811,1.2875155,-0.20777209,1.1253859,1.4098057
812,2.6959112,-1.914375,0.5998718,0.65701205
813,-0.17694657,1.8999145,0.75390583,-1.0323895
814,1.4677566,-0.12933435,-0.34335142,0.96469426
815,1.8882217,-1.056399,-0.26057506,0.00301605
816,1.0158774,0.17907825,-0.9547046,0.49186358
817,-0.9147607,-0.53973645,1.2998279,-0.57718
818,-1.876135,0.0005474914,-0.5266606,1.4444691
819,-1.8594981,-0.4879498,0.26620537,-0.24304883
820,0.04893773,0.90414774,0.6366467,0.34998775
821,-0.57262385,-1.4105272,-0.64729047,0.580447
822,-0.6300661,-0.5137458,0.74481237,-1.151578
823,0.80698395,0.68142134,-0.10533448,2.4369562
824,0.56971616,1.4565371,0.053766392,-1.0203348
825,-1.4494855,0.9254972,0.22257188,-1.1328244
826,0.008581698,1.7991189,-0.18978526,0.052904364
827,-1.0306013,1.5790615,-1.1530936,-0.8070408
828,0.7669184,-0.30501583,-0.9087646,-0.90512556
829,-0.07412779,-1.3491218,0.37410188,-0.18971284
830,0.30497968,-1.3626671,1.2231295,-0.7225489
831,1.0966432,-0.74212,-1.0508287,0.7165185
832,0.23622486,0.34479684,-1.468179,1.3711207
833,-1.1855936,-0.8530922,-0.038393684,-0.7673183
834,0.046858873,-1.1183689,0.21930712,0.744638
835,1.0295646,-0.28306812,-0.13761707,0.82485145
836,0.8081189,-2.6889918,1.0119606,0.2988779
837,0.15639463,1.2519916,-0.71919924,-0.5070517
838,-0.4104666,0.4464606,0.13476878,0.897437
839,-0.5164688,-1.2404968,0.07878972,-0.9575641
840,-1.1670636,0.22614655,-0.0026766914,0.6854475
841,0.34479898,-0.56789654,1.4299388,0.022949893
842,0.36482328,2.4868379,0.3230988,-0.7182667
843,-1.1420833,-0.5400253,-0.21759917,-1.6045876
844,-0.5811203,0.025759866,-0.42933086,0.17228231
845,1.5464721,-0.33523485,-0.0035087669,0.86929756
846,1.2363524,-0.88227385,-0.2399067,-0.08475734
847,0.4290728,-1.214637,0.25440243,0.39579365
848,-1.5103841,0.01165978,-1.2267195,-0.47563258
849,1.5548176,-0.70462894,-1.154119,1.032669
850,-0.37348694,1.1955528,0.9826869,-0.91952103
851,0.49621618,0.38461488,1.0805986,-1.4141128
852,-0.6160197,-0.31172383,1.5647283,-1.1305324
853,0.8665696,-0.7817192,-0.9771753,0.12206596
854,0.966558,0.18220995,1.9352926,-0.1633868
855,-0.5397213,0.049244095,1.2820289,-1.1449517
856,0.47328588,-0.30542445,0.51769036,-0.31286073
857,-0.9442458,0.91568047,0.29823688,0.75129515
858,0.12989216,0.26840532,0.45182848,-0.881447
859,0.07632747,-0.77458423,-1.2159715,-1.9490573
860,0.44058353,0.2088896,0.5665165,-1.2182349
861,-0.22715524,1.689196,1.9084884,0.84294254
862,-0.54902214,0.8521814,-1.751899,-0.45146754
863,-0.9514058,-0.60161275,0.9770587,0.97950673
864,0.52958447,-1.0257579,0.3984554,0.49471092
865,-1.4974769,-0.18118723,0.20597692,-0.59464663
866,0.466493,0.015484272,0.79364705,0.45319292
867,-1.0025293,-0.828268,0.9527245,-0.71413743
868,-0.12379864,-0.45907575,-0.11304376,-1.3951946
869,-0.34169906,0.03139722,0.28324372,-0.4153195
870,0.7396374,-0.40075377,0.54612803,0.9692456
871,-0.09534436,1.2518584,-0.109203175,1.4252449
872,0.9997246,-1.422702,-0.075650334,-2.051685
873,0.88543063,0.7224096,1.2811269,1.2031846
874,-0.50250334,-0.35494295,0.84884304,0.860163
875,-0.5327259,0.57431513,-0.34652147,1.6458992
876,0.098154806,0.2767872,-2.3485372,0.029638331
877,0.41036767,0.6758508,-0.18693495,-1.4317777
878,0.5155138,0.06533108,-0.14464039,-0.58489364
879,-0.12957692,0.10293288,1.3361617,-2.7900996
880,-0.79433054,-0.048094943,-0.08509062,-0.048125234
881,-0.07160349,0.4029346,1.5494944,-0.019355997
882,0.83090603,-0.37468967,-0.3964291,0.07721712
883,-0.08728629,-0.28688267,0.33794978,0.05603796
884,0.84389544,-1.3601135,-0.29718503,0.13717778
885,-0.25689694,-2.5714028,-0.06486662,1.9814521
886,0.33332664,1.5114205,-0.12570627,0.027766785
887,-0.3268817,1.0352961,-1.1900686,1.4603088
888,-1.4414719,1.5677716,-0.19411966,0.5879954
889,0.9886485,-1.1062233,-0.40068457,0.53286016
890,0.7214891,0.47047275,0.062958285,0.792688
891,-1.6637065,0.086653195,0.13383788,0.63860226
892,-0.009543836,0.6570775,-0.9366182,-0.18722923
893,-1.3817772,0.24899614,-0.005658514,-0.18707556
894,-1.6749305,0.59164935,0.15283777,-1.6062305
895,-0.955837,0.90864635,0.61701876,-1.044507
896,1.4467337,-1.0838904,1.4494383,-1.072017
897,-1.670686,-0.2230855,0.42349663,-0.082741514
898,0.08224289,-0.12436097,0.6335159,0.8062657
899,-0.45279342,1.028324,-0.2555745,-0.42368457
900,-0.9436968,1.01711,-0.21110328,0.3248031
901,0.16023985,-1.3329606,0.03448505,-0.1361886
902,1.200258,-0.67249125,-0.04431301,-1.3804044
903,2.1629786,-1.716793,-0.11283691,0.6711793
904,-1.3575677,-2.6140466,-1.250191,0.6635273
905,-0.7104306,-0.30038816,0.18027015,0.95218736
906,0.95276815,0.3336969,-0.77445143,0.8443863
907,1.7875962,0.4899957,1.7016238,-0.6505846
908,1.5779057,0.5480998,-1.1995684,0.41206878
909,-1.1050282,1.3068061,-0.093842335,1.0299731
910,-0.9176745,0.017621024,0.4849583,-0.2436225
911,1.3584154,1.6164086,-0.4805979,-1.3859516
912,1.396618,-0.145277,1.8811923,0.37243676
913,1.1738164,0.35233247,0.60770804,-0.15423399
914,0.066690184,-0.063567095,0.2831949,0.6632771
915,0.698819,1.2273377,1.9375207,-0.74167055
916,1.6675459,1.4765868,2.8747594,0.60221136
917,0.60975605,-1.1613256,0.7939915,0.14676972
918,-0.88070625,-0.26618603,0.5669504,-0.41509834
919,0.1730726,0.095258296,0.11113696,2.4133594
920,-2.421933,-0.94109803,0.09240488,-1.7802088
921,-0.2838481,0.47885704,1.6135062,-0.28693756
922,0.12712254,-0.0143129,0.07599694,-0.08961593
923,0.1754158,-0.77701735,-1.1646887,-0.14867283
924,0.14439099,0.28722554,-0.679172,-0.212409
925,-0.6312217,0.38004074,-0.5037183,-1.8056036
926,-0.5749946,0.17949423,-1.0962356,-0.040921777
927,1.5932705,-0.13694647,1.2794809,0.46482378
928,1.0997193,-0.60546875,0.2800334,-0.6225796
929,-0.30046013,-0.056314766,2.160058,-3.1391504
930,-0.03099006,-0.17831358,2.7180161,0.23888817
931,-0.2195197,0.39826077,1.2567508,-0.41246602
932,-0.6938782,-1.7228664,1.2300037,-0.77813065
933,0.028770313,0.21201685,0.41597325,-0.37018177
934,0.87337315,-1.39126,0.2457685,-1.6864587
935,0.29941854,0.14766432,0.76703286,0.91924226
936,1.2350613,-1.271827,-0.07798711,0.028593605
937,-0.423196,0.35180926,0.62103003,1.6163255
938,0.78172314,-0.9597113,-0.24039362,0.6627462
939,-0.38693932,-0.17473981,0.30914307,-0.51596624
940,-0.57494193,1.9496678,0.895772,0.11104387
941,-3.0669806,0.92939615,1.0850089,-0.90938
942,0.47929525,-0.44867906,-0.18525405,0.19489646
943,0.16066128,1.8673477,-1.6564173,0.9187606
944,-0.36853126,-0.83531654,-1.8018584,-0.49320212
945,3.1729937,0.31292117,2.0571399,1.6904153
946,-0.43772113,-1.2551142,-0.57583886,0.46864572
947,1.9050761,-2.1423926,0.93410254,1.2326379
